STATUS,MW,LogP,nHAcc,nHDon,acdAcidicPka,acdBasicPka,acdLogd,acdLogp,alogp,knownDrug,molecularFormula,molecularWeight,numRo5Violations,passesRuleOfThree,preferredCompoundName,rotatableBonds,smiles,species,stdInChiKey,synonyms,activity_comment,assay_chemblid,assay_description,assay_type,bioactivity_type,name_in_reference,operator,organism,parent_cmpd_chemblid,reference,target_chemblid,target_confidence,target_name,units,value,STATUS,SMILES_desalt,pIC50,chemblId
active,607.681,5.3208,8,4,4.77,,0.73,3.34,4.77,No,C32H33NO9S,607.67,1.0,No,,13.0,OC(=O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(O)cc5)cc1,ACID,FXPOLRJHQPCNRW-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,21a,=,Homo sapiens,CHEMBL3589349,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,50.0,active,O=C(O)CCCCCCC(=O)Nc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,7.30102999566,CHEMBL3589349
active,641.742,6.7684,7,3,4.77,0.9,2.56,5.17,5.93,No,C36H35NO8S,641.73,2.0,No,,13.0,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4cccc5ccccc45)c6ccc(O)cc6,ACID,WZDSCUUKIXBPTE-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,23q,=,Homo sapiens,CHEMBL3589367,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,130.0,active,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4cccc5ccccc45)C2O3)cc1,6.88605664769,CHEMBL3589367
intermediate,497.448,5.8988,4,1,9.65,2.84,5.27,5.27,6.31,No,C26H19F4N3O3,497.44,1.0,No,,6.0,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)C(F)(F)F)c5ccc(F)cc5,NEUTRAL,SAHIAXKCYNHCNR-SGANQWHYSA-N,,Unspecified,CHEMBL3579293,Antagonist activity at human estrogen receptor alpha expressed in CHOK1 cells assessed as inhibition of beta-estradiol-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay,B,IC50,2d,=,Homo sapiens,CHEMBL3578274,"ACS Med. Chem. Lett., (2015) 6:4:461",CHEMBL206,9,Estrogen receptor alpha,nM,3000.0,intermediate,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(C(F)(F)F)ccc3[nH]2)C1=O,5.52287874528,CHEMBL3578274
inactive,522.558,4.2515,6,2,7.17,3.63,3.43,4.0,4.28,No,C26H23FN4O5S,522.55,1.0,No,,7.0,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(NS(=O)(=O)C)ccc4[nH]3)c5ccc(F)cc5,NEUTRAL,DOOQQDHMKLPEPW-AKJBCIBTSA-N,,Unspecified,CHEMBL3579293,Antagonist activity at human estrogen receptor alpha expressed in CHOK1 cells assessed as inhibition of beta-estradiol-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay,B,IC50,2f,=,Homo sapiens,CHEMBL3578276,"ACS Med. Chem. Lett., (2015) 6:4:461",CHEMBL206,9,Estrogen receptor alpha,nM,17000.0,inactive,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(NS(C)(=O)=O)ccc3[nH]2)C1=O,4.76955107862,CHEMBL3578276
intermediate,463.896,5.5334,4,1,9.46,3.24,5.41,5.41,6.03,No,C25H19ClFN3O3,463.89,1.0,No,,5.0,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(Cl)ccc4[nH]3)c5ccc(F)cc5,NEUTRAL,ZTCZDQPROVYAKT-SGANQWHYSA-N,,Unspecified,CHEMBL3579293,Antagonist activity at human estrogen receptor alpha expressed in CHOK1 cells assessed as inhibition of beta-estradiol-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay,B,IC50,2a,=,Homo sapiens,CHEMBL3578271,"ACS Med. Chem. Lett., (2015) 6:4:461",CHEMBL206,9,Estrogen receptor alpha,nM,3300.0,intermediate,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(Cl)ccc3[nH]2)C1=O,5.48148606012,CHEMBL3578271
active,436.485,3.9571,6,2,10.13,,3.33,3.33,3.98,No,C24H20O6S,436.48,0.0,No,,5.0,Oc1ccc(cc1)C2=C([C@H]3O[C@@H]2C[C@@H]3S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,NEUTRAL,KRJVPVGVFUQQGQ-DPLHUUCSSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,OBHS,=,Homo sapiens,CHEMBL3589346,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,14.0,active,O=S(=O)(Oc1ccccc1)C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,7.85387196432,CHEMBL3589346
active,607.681,5.3208,8,4,4.77,0.9,0.64,3.35,4.77,No,C32H33NO9S,607.67,1.0,No,,13.0,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4O)c5ccc(O)cc5,ACID,DLWHGJVATWWUTK-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,23k,=,Homo sapiens,CHEMBL3589361,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,140.0,active,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccccc4O)C2O3)cc1,6.85387196432,CHEMBL3589361
intermediate,670.578,6.3777,7,3,4.77,0.9,2.12,4.73,5.77,No,C32H32BrNO8S,670.57,2.0,No,,13.0,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc(Br)cc4)c5ccc(O)cc5,ACID,RIQVNCYKOBMWQO-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,23m,=,Homo sapiens,CHEMBL3589363,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,1700.0,intermediate,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc(Br)cc4)C2O3)cc1,5.76955107862,CHEMBL3589363
active,659.679,6.634,7,3,4.77,0.9,1.69,4.3,5.96,No,C33H32F3NO8S,659.67,2.0,No,,14.0,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc(cc4)C(F)(F)F)c5ccc(O)cc5,ACID,JMQRCCQUKFLXLF-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,23n,=,Homo sapiens,CHEMBL3589364,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,790.0,active,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc(C(F)(F)F)cc4)C2O3)cc1,6.10237290871,CHEMBL3589364
intermediate,591.682,5.6152,7,3,4.77,0.9,1.38,3.99,5.02,No,C32H33NO8S,591.67,2.0,No,,13.0,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccccc4)c5ccc(O)cc5,ACID,NIZURGMPPMFBPX-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,23a,=,Homo sapiens,CHEMBL3588865,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,1210.0,intermediate,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccccc4)C2O3)cc1,5.91721462968,CHEMBL3588865
intermediate,605.709,5.92362,7,3,4.77,0.9,1.52,4.13,5.5,No,C33H35NO8S,605.7,2.0,No,,13.0,Cc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5)cc1,ACID,KIGLGVWDAXXJSO-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,23b,=,Homo sapiens,CHEMBL3589352,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,1080.0,intermediate,Cc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,5.96657624451,CHEMBL3589352
active,605.709,5.92362,7,3,4.77,0.9,1.78,4.38,5.5,No,C33H35NO8S,605.7,2.0,No,,13.0,Cc1ccccc1OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5,ACID,NIQGUVXUIJDHKR-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,23f,=,Homo sapiens,CHEMBL3589356,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,460.0,active,Cc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,6.33724216832,CHEMBL3589356
inactive,621.708,5.6238,8,3,4.77,0.9,1.69,4.3,5.0,No,C33H35NO9S,621.7,2.0,No,,14.0,COc1ccc(OS(=O)(=O)C2CC3OC2C(=C3c4ccc(O)cc4)c5ccc(NC(=O)CCCCCCC(=O)O)cc5)cc1,ACID,WLPKMPUHAYCXFK-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,23d,=,Homo sapiens,CHEMBL3589354,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,115600.0,inactive,COc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,3.93704216592,CHEMBL3589354
active,641.742,6.7684,7,3,4.77,0.9,2.56,5.17,5.93,No,C36H35NO8S,641.73,2.0,No,,13.0,OC(=O)CCCCCCC(=O)Nc1ccc(cc1)C2=C(C3CC(C2O3)S(=O)(=O)Oc4ccc5ccccc5c4)c6ccc(O)cc6,ACID,VUMXOSQTUDDRDH-UHFFFAOYSA-N,,Unspecified,CHEMBL3591305,Antagonist activity at ER-alpha (unknown origin) transfected in HEK293T cells assessed as inhibition of transcriptional activity after 24 hrs by luciferase reporter gene assay,B,IC50,23r,=,Homo sapiens,CHEMBL3589368,"J. Med. Chem., (2015) 58:11:4550",CHEMBL206,9,Estrogen receptor alpha,nM,920.0,active,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1,6.03621217265,CHEMBL3589368
active,407.469,5.172,3,2,9.72,,3.84,3.85,5.16,No,C27H21NO3,407.46,1.0,No,,4.0,Oc1ccc(cc1)[C@@H]2N(C(=O)C2(c3ccccc3)c4ccccc4)c5ccc(O)cc5,NEUTRAL,SITHONSGWKZBPC-VWLOTQADSA-N,,Unspecified,CHEMBL3382763,Displacement of fluorescein-labeled estrogen from human recombinant ERalpha by fluorescence polarization based competitive binding affinity assay,B,IC50,23,=,Homo sapiens,CHEMBL3360847,"J. Med. Chem., (2014) 57:22:9370",CHEMBL206,9,Estrogen receptor alpha,nM,40.0,active,O=C1N(c2ccc(O)cc2)C(c2ccc(O)cc2)C1(c1ccccc1)c1ccccc1,7.39794000867,CHEMBL3360847
inactive,421.449,3.9953,6,2,9.69,,2.7,2.71,3.66,No,C24H23NO6,421.44,0.0,No,,6.0,COc1cc(cc(OC)c1OC)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc(O)cc4,NEUTRAL,QKLDKBVOBCLOPO-VXKWHMMOSA-N,,Unspecified,CHEMBL3382763,Displacement of fluorescein-labeled estrogen from human recombinant ERalpha by fluorescence polarization based competitive binding affinity assay,B,IC50,25,=,Homo sapiens,CHEMBL3360849,"J. Med. Chem., (2014) 57:22:9370",CHEMBL206,9,Estrogen receptor alpha,nM,18000.0,inactive,COc1cc(C2C(c3ccc(O)cc3)C(=O)N2c2ccc(O)cc2)cc(OC)c1OC,4.7447274949,CHEMBL3360849
active,464.439,6.53372,3,1,4.5,,1.99,4.83,6.55,No,C27H19F3O4,464.43,1.0,No,,6.0,Cc1cc(F)ccc1C2=C(Cc3ccc(\C=C\C(=O)O)cc3)c4ccc(cc4OC2=O)C(F)F,ACID,WZPKCSRWKGDRJH-IZZDOVSWSA-N,,Unspecified,CHEMBL3429910,Binding affinity to ER alpha (unknown origin) by LanthaScreen TR-FRET competitive binding assay,B,IC50,53,=,Homo sapiens,CHEMBL3427411,"J. Med. Chem., (2015) 58:8:3522",CHEMBL206,9,Estrogen receptor alpha,nM,390.0,active,Cc1cc(F)ccc1-c1c(Cc2ccc(C=CC(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,6.40893539297,CHEMBL3427411
active,450.393,5.64232,5,2,4.5,,0.43,4.45,5.4,No,C25H16F2O6,450.39,1.0,No,,5.0,Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4cc(F)c(O)cc4OC2=O,ACID,GQAGDVMQHARMBK-RUDMXATFSA-N,,Unspecified,CHEMBL3429910,Binding affinity to ER alpha (unknown origin) by LanthaScreen TR-FRET competitive binding assay,B,IC50,42,=,Homo sapiens,CHEMBL3427406,"J. Med. Chem., (2015) 58:8:3522",CHEMBL206,9,Estrogen receptor alpha,nM,7.4,active,Cc1cc(F)ccc1-c1c(Oc2ccc(C=CC(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,8.13076828027,CHEMBL3427406
intermediate,514.557,4.7166,6,1,10.4,5.34,4.33,4.33,5.22,No,C29H27FN4O4,514.55,2.0,No,,6.0,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)N5CCOCC5)c6ccc(F)cc6,NEUTRAL,IRAXFIAWXJVVGU-SONOPUAISA-N,,Unspecified,CHEMBL3579293,Antagonist activity at human estrogen receptor alpha expressed in CHOK1 cells assessed as inhibition of beta-estradiol-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay,B,IC50,2p,=,Homo sapiens,CHEMBL3578285,"ACS Med. Chem. Lett., (2015) 6:4:461",CHEMBL206,9,Estrogen receptor alpha,nM,6100.0,intermediate,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(N4CCOCC4)ccc3[nH]2)C1=O,5.21467016499,CHEMBL3578285
intermediate,506.537,5.942,5,1,10.12,4.28,5.35,5.35,5.74,No,C30H23FN4O3,506.53,2.0,No,,6.0,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5cccnc5)c6ccc(F)cc6,NEUTRAL,QZHFQEFAPKPMGA-HZAQMHFWSA-N,,Unspecified,CHEMBL3579293,Antagonist activity at human estrogen receptor alpha expressed in CHOK1 cells assessed as inhibition of beta-estradiol-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay,B,IC50,2q,=,Homo sapiens,CHEMBL3578286,"ACS Med. Chem. Lett., (2015) 6:4:461",CHEMBL206,9,Estrogen receptor alpha,nM,7900.0,intermediate,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(-c4cccnc4)ccc3[nH]2)C1=O,5.10237290871,CHEMBL3578286
intermediate,495.514,5.2701,5,2,10.09,3.37,5.4,5.4,5.76,No,C28H22FN5O3,495.5,1.0,No,,6.0,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5cc[nH]n5)c6ccc(F)cc6,NEUTRAL,GUBRAVHQGKLPME-JYRCXFKTSA-N,,Unspecified,CHEMBL3579293,Antagonist activity at human estrogen receptor alpha expressed in CHOK1 cells assessed as inhibition of beta-estradiol-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay,B,IC50,2m,=,Homo sapiens,CHEMBL3576885,"ACS Med. Chem. Lett., (2015) 6:4:461",CHEMBL206,9,Estrogen receptor alpha,nM,6300.0,intermediate,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(-c4cc[nH]n4)ccc3[nH]2)C1=O,5.20065945055,CHEMBL3576885
intermediate,510.525,5.84342,6,1,10.1,3.39,5.49,5.49,5.62,No,C29H23FN4O4,510.52,2.0,No,,6.0,C[C@@H](N1C(=O)O[C@@](Cc2ccccc2)(C1=O)c3nc4cc(ccc4[nH]3)c5conc5C)c6ccc(F)cc6,NEUTRAL,XSOMCGRRWBDXDY-LDLUVENISA-N,,Unspecified,CHEMBL3579293,Antagonist activity at human estrogen receptor alpha expressed in CHOK1 cells assessed as inhibition of beta-estradiol-induced protein interaction with steroid receptor co-activator peptide after overnight incubation by beta-galactosidase reporter gene assay,B,IC50,2o,=,Homo sapiens,CHEMBL3578284,"ACS Med. Chem. Lett., (2015) 6:4:461",CHEMBL206,9,Estrogen receptor alpha,nM,4900.0,intermediate,Cc1nocc1-c1ccc2[nH]c(C3(Cc4ccccc4)OC(=O)N(C(C)c4ccc(F)cc4)C3=O)nc2c1,5.30980391997,CHEMBL3578284
intermediate,480.59,2.8845,6,1,8.77,6.57,1.66,1.72,2.71,No,C25H28N4O4S,480.58,0.0,No,,8.0,CCN(Cc1ccc(cc1)C(=O)N2CCc3ccc(OS(=O)(=O)N)cc3C2)Cc4ccccn4,NEUTRAL,QVXMVMXYAKQLMU-UHFFFAOYSA-N,,Unspecified,CHEMBL3627331,Binding affinity to human ER-alpha,B,IC50,102,=,Homo sapiens,CHEMBL3622364,"J. Med. Chem., (2015) 58:19:7634",CHEMBL206,9,Estrogen receptor alpha,nM,3100.0,intermediate,CCN(Cc1ccc(C(=O)N2CCc3ccc(OS(N)(=O)=O)cc3C2)cc1)Cc1ccccn1,5.50863830617,CHEMBL3622364
inactive,401.51,4.0078,4,1,10.11,6.58,2.91,2.95,3.73,No,C25H27N3O2,401.5,0.0,No,,6.0,CCN(Cc1ccc(cc1)C(=O)N2CCc3ccc(O)cc3C2)Cc4ccccn4,NEUTRAL,MDZDIQGONJLLLL-UHFFFAOYSA-N,,Unspecified,CHEMBL3627331,Binding affinity to human ER-alpha,B,IC50,103,=,Homo sapiens,CHEMBL3622365,"J. Med. Chem., (2015) 58:19:7634",CHEMBL206,9,Estrogen receptor alpha,nM,24600.0,inactive,CCN(Cc1ccc(C(=O)N2CCc3ccc(O)cc3C2)cc1)Cc1ccccn1,4.6090648929,CHEMBL3622365
active,470.613,6.24392,5,1,10.14,8.68,4.61,5.91,6.99,No,C30H34N2O3,470.6,1.0,No,,8.0,COc1ccc2c(c1)c(C)c(c3ccc(O)cc3)n2Cc4ccc(OCCN5CCCCC5)cc4,BASE,CKXCJRUGPCPEMZ-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 88,=,Homo sapiens,CHEMBL3657137,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,350.0,active,COc1ccc2c(c1)c(C)c(-c1ccc(O)cc1)n2Cc1ccc(OCCN2CCCCC2)cc1,6.45593195565,CHEMBL3657137
active,458.602,6.18692,5,2,10.13,8.77,4.92,6.3,7.18,No,C29H34N2O3,458.59,1.0,No,,10.0,CCCCN(C)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,BASE,UDYXSEQZOCRRKY-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 105,=,Homo sapiens,CHEMBL3657148,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,28.0,active,CCCCN(C)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1,7.55284196866,CHEMBL3657148
active,475.032,6.88872,4,1,10.06,8.67,6.12,7.41,7.67,No,C29H31ClN2O2,475.02,1.0,No,,7.0,Cc1c(c2ccc(Cl)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,BASE,XNGTUCXVYKSSHF-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 125,=,Homo sapiens,CHEMBL3657159,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,110.0,active,Cc1c(-c2ccc(Cl)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,6.95860731484,CHEMBL3657159
active,470.613,6.1949,5,2,10.14,8.68,5.32,6.61,7.22,No,C30H34N2O3,470.6,1.0,No,,8.0,CCc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,BASE,RJTYEAQEYYFOOM-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 137,=,Homo sapiens,CHEMBL3657170,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,150.0,active,CCc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,6.82390874094,CHEMBL3657170
active,468.597,5.93932,5,2,10.12,9.53,4.09,6.17,6.7,No,C30H32N2O3,468.59,1.0,No,,7.0,Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CC5CCC4C5)cc3)c6ccc(O)cc16,BASE,SNCLWYBESLKSRY-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 114,=,Homo sapiens,CHEMBL3657181,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,1.0,active,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CC4CCC3C4)cc2)c2ccc(O)cc12,9.0,CHEMBL3657181
