acdAcidicPka,acdBasicPka,acdLogd,acdLogp,alogp,chemblId,knownDrug,molecularFormula,molecularWeight,numRo5Violations,passesRuleOfThree,preferredCompoundName,rotatableBonds,smiles,species,stdInChiKey,synonyms,activity_comment,assay_chemblid,assay_description,assay_type,bioactivity_type,name_in_reference,operator,organism,parent_cmpd_chemblid,reference,target_chemblid,target_confidence,target_name,units,value,STATUS,SMILES_desalt
10.15,8.68,5.99,7.28,7.49,CHEMBL3657158,No,C30H34N2O2,454.6,1.0,No,,7.0,Cc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,BASE,UWLYKIFSJQWOHY-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 124,=,Homo sapiens,CHEMBL3657158,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,110.0,active,Cc1ccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1
10.12,8.7,5.32,6.64,7.02,CHEMBL3657151,No,C30H34N2O3,470.6,1.0,No,,7.0,CC1CCN(CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2)CC1,BASE,IRJAERPTWHZZOI-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 110,=,Homo sapiens,CHEMBL3657151,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,37.0,active,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCC(C)CC3)cc2)c2ccc(O)cc12
10.12,8.74,5.66,7.02,7.36,CHEMBL3657152,No,C31H36N2O3,484.63,1.0,No,,7.0,Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCC(C)(C)C4)cc3)c5ccc(O)cc15,BASE,UMVQSSHQPMMTBP-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 111,=,Homo sapiens,CHEMBL3657152,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,150.0,active,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCC(C)(C)C3)cc2)c2ccc(O)cc12
10.12,8.01,3.92,4.64,5.28,CHEMBL3657153,No,C29H32N2O4,472.58,1.0,No,,7.0,Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCC(O)CC4)cc3)c5ccc(O)cc15,NEUTRAL,GZGPRSXNTFCESG-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 113,=,Homo sapiens,CHEMBL3657153,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,47.0,active,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCC(O)CC3)cc2)c2ccc(O)cc12
10.25,8.68,5.3,6.6,7.01,CHEMBL3657135,No,C29H32N2O2,440.58,1.0,No,,7.0,Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccccc15,BASE,VPYBSADPUFKKNQ-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 86,=,Homo sapiens,CHEMBL3657135,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,120.0,active,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12
,8.68,5.94,7.23,7.25,CHEMBL3657176,No,C29H32N2O,424.58,1.0,No,,7.0,Cc1c(c2ccccc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccccc15,BASE,MUISBZFKLKRXON-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 85,=,Homo sapiens,CHEMBL3657176,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,450.0,active,Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12
10.12,8.69,3.47,4.77,5.85,CHEMBL3657177,No,C26H28N2O3,416.51,1.0,No,,7.0,CN(C)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,BASE,KCLKIZFYCJRAPF-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 100,=,Homo sapiens,CHEMBL3657177,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,60.0,active,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN(C)C)cc2)c2ccc(O)cc12
10.12,8.68,5.36,6.65,6.77,CHEMBL3657184,No,C30H32N2O4,484.59,1.0,No,,7.0,Cc1c(c2ccc3OCOc3c2)n(Cc4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc16,BASE,HSQRQXOVBSZAHO-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 119,=,Homo sapiens,CHEMBL3657184,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,70.0,active,Cc1c(-c2ccc3c(c2)OCO3)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12
10.18,,7.07,7.07,7.44,CHEMBL3657185,No,C30H29NO3,451.56,1.0,No,,7.0,CC(C)Oc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OC5C=CC=C5)cc4,NEUTRAL,GFODUVDUNWQEBR-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 122,=,Homo sapiens,CHEMBL3657185,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,80.0,active,Cc1c(-c2ccc(OC(C)C)cc2)n(Cc2ccc(OC3C=CC=C3)cc2)c2ccc(O)cc12
10.12,8.68,5.06,6.36,6.99,CHEMBL3657164,No,C30H34N2O3,470.6,1.0,No,,8.0,COc1cccc(c1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,BASE,UONWVOBZHMOCFU-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 131,=,Homo sapiens,CHEMBL3657164,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,120.0,active,COc1cccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)c1
10.04,8.67,6.31,7.6,9.13,CHEMBL3657165,No,C30H31F3N2O3,524.57,2.0,No,,9.0,Cc1c(c2ccc(OC(F)(F)F)cc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,BASE,CLSJINYGOBMXCX-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 132,=,Homo sapiens,CHEMBL3657165,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,50.0,active,Cc1c(-c2ccc(OC(F)(F)F)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12
9.19,,5.12,5.13,5.81,CHEMBL3648370,No,C22H17ClO3,364.82,1.0,No,,3.0,Oc1cc(Cc2ccccc2)c3CC(C(=O)Oc3c1)c4ccc(Cl)cc4,NEUTRAL,QOQPQWWGESZFBH-UHFFFAOYSA-N,,221280,CHEMBL3705080,BindingDB_Patents: Binding Assay. The binding affinity and selectivity of candidate molecules yielded from database screening were determined by a fluorescent polarization competitive binding assay using purified baculovirus-expressed human ER beta or ER alpha and a fluorescent estrogen ligand EL Red (PanVera Corp.).,B,IC50,5,=,Homo sapiens,CHEMBL3648370,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,120.0,active,O=C1Oc2cc(O)cc(Cc3ccccc3)c2CC1c1ccc(Cl)cc1
10.12,9.62,3.62,5.79,6.54,CHEMBL3657178,No,C28H32N2O3,444.57,1.0,No,,9.0,CCN(CC)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,BASE,GKGRHVJUEMFGSD-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 101,=,Homo sapiens,CHEMBL3657178,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,40.0,active,CCN(CC)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1
10.11,,1.51,1.51,4.49,CHEMBL3657179,No,C27H31IN2O3,431.55,0.0,No,,7.0,[I-].Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCC[N+](C)(C)C)cc3)c4ccc(O)cc14,NEUTRAL,RCBJPXJBJZMMKO-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 106,=,Homo sapiens,CHEMBL3705039,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,100.0,active,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCC[N+](C)(C)C)cc2)c2ccc(O)cc12
9.93,8.68,4.83,6.12,6.76,CHEMBL3657160,No,C29H32N2O3,456.58,1.0,No,,7.0,Cc1c(c2cccc(O)c2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc15,BASE,GRNXCSPNKRKBIG-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 127,=,Homo sapiens,CHEMBL3657160,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,19.0,active,Cc1c(-c2cccc(O)c2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12
9.93,8.85,5.19,6.65,7.22,CHEMBL3657161,No,C30H34N2O3,470.6,1.0,No,,7.0,Cc1c(c2cccc(O)c2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,BASE,HLTXCZMYZMYHLI-UHFFFAOYSA-N,,Unspecified,CHEMBL3705466,"BindingDB_Patents: Binding Assay. The competition assay was performed in a 96-well plate (polystyrene*) which binds <2.0% of the total input [3H]-17beta-estradiol and each data point was gathered in triplicate. 100 uG/100 uL of the receptor preparation was aliquoted per well. A saturating dose of 2.5 nM [3H]17beta-estradiol+competitor (or buffer) in a 50 uL volume was added in the preliminary competition when 100x and 500x competitor were evaluated, only 0.8 nM [3H]17beta-estradiol was used. The plate was incubated at room temperature for 2.5 h. At the end of this incubation period 150 uL of ice-cold dextran coated charcoal (5% activated charcoal coated with 0.05% 69K dextran) was added to each well and the plate was immediately centrifuged at 99 g for 5 minutes at 4 C. 200 uL of the supernatant solution was then removed for scintillation counting. Samples were counted to 2% or 10 minutes, whichever occurs first.",B,IC50,No. 128,=,Homo sapiens,CHEMBL3657161,Unspecified,CHEMBL206,9,Estrogen receptor alpha,nM,9.0,active,Cc1c(-c2cccc(O)c2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
